Date,Ticker,Sector,Open,High,Low,Close,Volume,ret_5d,ret_20d,sma_5,sma_20,sma_50,ema_20,close_above_sma_20,close_above_sma_50,dist_prev_close_sma_20,dist_open_sma_20,dist_open_ema_20,sma_20_slope_5d,rsi_14,macd_hist,bb_width_20,bb_position_20,volume_change_5d,relative_volume_20,dollar_volume_log,realized_vol_20,atr14_norm,gap_open_prev_close,gap_up,gap_down,prior_20d_high,prior_20d_low,prev_close_above_prior_20d_high,open_above_prior_20d_high,dist_open_prior_20d_high,prev_close_below_prior_20d_low,dist_open_prior_20d_low,target_hit_5d,target_before_stop_5d,max_forward_return_5d,min_forward_drawdown_5d,close_return_5d,days_to_target,valid_forward_window,valid_backward_window,valid_analysis_window
2025-12-18,ALLE,Industrial,162.0500030517578,164.55999755859375,159.30999755859375,159.9199981689453,976200,0.0025577271010843727,-0.002235056770233501,161.79600219726564,162.1,166.73560089111328,162.283331442037,0.0,0.0,-0.00857491231420604,-0.00030843274671299437,-0.0014377840792757501,-0.001911824266605855,45.27739645829854,0.19342238627351271,0.06553854679727196,0.3691623062572541,0.11548821548821553,1.1330369357045145,18.88899342355394,0.014533381354835883,0.02164499903880633,0.008337976989052143,1.0,0.0,167.25999450683594,157.08999633789062,0.0,0.0,-0.031149059106690302,0.0,0.03157430027051844,1.0,0.0,0.015489012400908608,-0.020487548668285838,-0.007405102904311067,0.0,True,True,True
2025-12-19,ALLE,Industrial,159.1999969482422,160.57000732421875,158.72999572753906,160.0,2751900,-0.029081466514921828,-0.004729863962400382,160.83800048828124,162.0620002746582,166.36860076904296,162.05825208269493,0.0,0.0,-0.013217176772363004,-0.017659928432115946,-0.017637208211984445,-0.0010170942700865604,43.90316878983358,0.144485368240568,0.06621263931361236,0.30038287388363194,-0.03250743310208126,1.0886644845794835,18.866096447583093,0.014565093742333904,0.023534069386626087,-0.004502258810323956,0.0,1.0,167.25999450683594,157.08999633789062,0.0,0.0,-0.04818843610726253,0.0,0.01343179489171975,1.0,1.0,0.021859270064373604,-0.0029522690308588784,0.009987414374182046,1.0,True,True,True
2025-12-22,ALLE,Industrial,159.8300018310547,162.67999267578125,159.8300018310547,160.77000427246094,857000,-0.005160740046042944,0.003449376370551649,160.6720001220703,162.0895004272461,166.05960083007812,161.86222807481923,0.0,0.0,-0.012891028855900322,-0.013939820841175177,-0.012555284008725964,0.0002900481168939262,44.08823760552477,0.12647745883605377,0.06557243658443412,0.3034078108520306,2.7092600080873432,2.7849715370018977,19.90297595767084,0.014459432328542922,0.02269195147923061,-0.001062488555908181,0.0,1.0,167.25999450683594,157.08999633789062,0.0,0.0,-0.044421815854344016,0.0,0.01744226594334175,1.0,1.0,0.01783138842567933,0.0,0.009510131108348752,0.0,True,True,True
2025-12-23,ALLE,Industrial,160.94000244140625,161.8000030517578,160.0800018310547,160.6199951171875,424900,-0.014043869253155927,-0.012893663091323782,160.21400146484376,161.98450088500977,165.8092010498047,161.75820676030892,0.0,0.0,-0.007497609993013965,-0.006448138173077322,-0.005058193554995816,-0.0009159103817730774,45.93696645422546,0.1725453960176231,0.06583745648180046,0.38611938562531595,-0.19816616766467066,0.8801659682852683,18.741168003587727,0.013644508425734109,0.022525508971695616,0.0010573997911775823,1.0,0.0,167.25999450683594,157.08999633789062,0.0,0.0,-0.0377854374805171,0.0,0.024508283106930095,0.0,0.0,0.005654303767272939,-0.008450357833483357,0.0011805793371690854,,True,True,True
2025-12-24,ALLE,Industrial,160.97999572753906,161.85000610351562,160.67999267578125,160.85000610351562,252100,0.005949752358843208,-0.010290210352039031,160.40400085449218,161.9010009765625,165.5478009033203,161.64980565144023,0.0,0.0,-0.007912278810187523,-0.0056886939763687305,-0.004143586323545945,-0.0013385253575434186,45.62049152567137,0.19725350159451227,0.06626749462579677,0.38060090614762154,-0.4532235233560674,0.4624963263706719,18.038650437116004,0.013627556066052366,0.022413140228864745,0.0022413187728520523,1.0,0.0,167.25999450683594,157.08999633789062,0.0,0.0,-0.03754632898209387,0.0,0.024762871477069126,0.0,0.0,0.005404462660373532,-0.011429968857775585,-0.01093300132654218,,True,True,True
2025-12-26,ALLE,Industrial,160.35000610351562,161.4499969482422,159.89999389648438,160.7899932861328,255000,0.0008711305071231745,-0.03154910199236116,160.43200073242187,161.63900146484374,165.25280090332032,161.57363426592363,0.0,0.0,-0.004881218976719115,-0.007974531824910258,-0.007573192049354471,-0.0028439144673426675,46.232158592325185,0.23108085581789828,0.061898315781467636,0.4211413280782589,-0.7463527517858939,0.28125958776113574,17.518053429467173,0.01245796876543162,0.021057771823604583,-0.0031084860492838207,0.0,1.0,167.25999450683594,157.08999633789062,0.0,0.0,-0.04131285800704665,0.0,0.02075249755950681,0.0,0.0,0.008044859601065601,-0.010726542907599002,0.0034923451030755004,,True,True,True
2025-12-29,ALLE,Industrial,160.75,161.63999938964844,160.2899932861328,161.35000610351562,493200,0.005440189639499549,-0.02945617756231289,160.6059997558594,161.39500122070314,164.92300079345702,161.49900179165783,0.0,0.0,-0.003748616313977382,-0.003996413865514414,-0.004637810657332042,-0.004115702958279233,46.086500816553006,0.2498153710007427,0.05746737441425856,0.4347696610087815,-0.7387830362630609,0.29136530353408974,17.529117972530763,0.012458847479433158,0.01985287122842564,-0.00024872994466540455,0.0,1.0,167.25999450683594,157.08999633789062,0.0,0.0,-0.038921408110950684,0.0,0.02329876979713541,1.0,1.0,0.018289284238919068,-0.013188150029160184,0.007029579364308036,4.0,True,True,True
2025-12-30,ALLE,Industrial,160.8699951171875,161.49000549316406,159.5800018310547,161.1300048828125,354200,0.008437538146972567,-0.028187633019273517,160.8760009765625,161.16100158691407,164.60000091552735,161.48481172612048,1.0,0.0,0.001172768317027506,-0.0018056878950930555,-0.003807272042250731,-0.005728309593678982,47.74108373521908,0.2971071005814281,0.050794846597964995,0.5230883326867753,-0.8207783713070969,0.5563734199705569,18.19224601916441,0.012482474980851662,0.019341279404797955,-0.0029749672647683134,0.0,1.0,167.00999450683594,157.08999633789062,0.0,0.0,-0.036764263167478384,0.0,0.024062632041612186,1.0,1.0,0.017529728413085977,-0.017653984111964394,0.006029721204358296,3.0,True,True,True
2025-12-31,ALLE,Industrial,160.64999389648438,161.1300048828125,159.13999938964844,159.22000122070312,358800,0.0022392274726910077,-0.024459607258701332,160.9480010986328,160.95900192260743,164.2728009033203,161.45102059818637,1.0,0.0,0.0010624007241750721,-0.0019197933786370136,-0.004961422347992239,-0.006330846203182916,47.129166643602815,0.30936298745461954,0.04514085865111639,0.5235352351710036,-0.5866977829638274,0.4064140443475517,17.859828544741557,0.01245103637935398,0.01897315256250677,-0.0029790291800538826,0.0,1.0,167.00999450683594,157.08999633789062,0.0,0.0,-0.038081556910004255,0.0,0.02266215317069853,1.0,1.0,0.018923178714097766,-0.016308715946019348,-0.010146216532530561,2.0,True,True,True
2026-01-02,ALLE,Industrial,159.22999572753906,161.57000732421875,158.6300048828125,160.91000366210938,394000,-0.00871618689480691,-0.03009260679339565,160.66800231933593,160.7120018005371,163.8978009033203,161.2385425622356,0.0,0.0,-0.00928369109412086,-0.00922150216781814,-0.012456989518627504,-0.007343989035605292,42.08570512965766,0.19045950455119987,0.04205600880937035,0.2792541100083561,-0.1555660155330666,0.4212503668916936,17.86080732799849,0.012636820458685664,0.018460541612941094,6.277167918167237e-05,1.0,0.0,166.25,157.08999633789062,0.0,0.0,-0.04222558960878764,0.0,0.013622760452838945,1.0,1.0,0.0373045443747313,-0.00891790621771471,0.03165238133615178,1.0,True,True,True
2026-01-05,ALLE,Industrial,159.92999267578125,163.69000244140625,159.6999969482422,161.8800048828125,628700,0.0003730031477595652,-0.01902088118274914,160.68000183105468,160.55600204467774,163.52660095214844,161.20725314317596,1.0,0.0,0.0022048482331611385,-0.0038990094479450788,-0.007923095533799107,-0.0067001120419663,47.44481135425795,0.22489087022238463,0.03738836406883246,0.5589715085982915,0.5628718762395875,0.46694636042570337,17.964951429283108,0.012923225688971305,0.017405486802327015,-0.006090429209025583,0.0,1.0,165.97999572753906,157.08999633789062,0.0,0.0,-0.03645019404440197,0.0,0.01807878543571917,1.0,1.0,0.042893771803382386,-0.013255769488374036,0.01725761203041043,0.0,True,True,True
2026-01-06,ALLE,Industrial,160.58999633789062,162.42999267578125,158.02999877929688,161.83999633789062,783200,0.006779100952756245,0.006403473672447424,160.89800415039062,160.60750198364258,163.2542010498047,161.27132473742705,1.0,0.0,0.007923060152567052,-0.00010899643874506815,-0.004224733694261684,-0.004879328548618944,50.28819683172096,0.30716323167172543,0.03807451024478171,0.7080935539716596,1.4654901960784312,0.765251472807829,18.438264834367676,0.012231214047970269,0.016784943509248834,-0.007968918371702105,0.0,1.0,165.00999450683594,157.08999633789062,0.0,0.0,-0.026786245173544332,0.0,0.02228022204846014,1.0,0.0,0.038607616225341035,-0.017311157872172744,0.005417587619505282,,True,True,True
2026-01-07,ALLE,Industrial,162.44000244140625,163.16000366210938,158.4499969482422,159.02000427246094,1186800,0.003036815716391361,0.01734972639594945,160.99600219726562,160.74550170898436,163.06660095214843,161.3254839374712,1.0,0.0,0.006808866296537097,0.01054151260474856,0.006908508666659374,-0.002578166391610681,50.16763525166592,0.3499519984919538,0.037526415437146084,0.6814419580772777,0.5879967558799675,0.9757130666068681,18.657751548319318,0.011936936158933828,0.017482013665619217,0.003707403096221862,1.0,0.0,165.00999450683594,157.08999633789062,0.0,0.0,-0.015574766080749258,0.0,0.034056949699127204,1.0,0.0,0.02677906168030031,-0.028502861445613425,-0.004617089317457634,,True,True,True
2026-01-08,ALLE,Industrial,157.89999389648438,165.1699981689453,157.80999755859375,164.27000427246094,1324500,-0.01309501983746686,0.0010071991784881273,160.57400207519532,160.75350189208984,162.9010009765625,161.10591444556547,0.0,0.0,-0.010783576091502933,-0.017750829450178696,-0.01989945906153756,-0.001276722818003062,42.44374074269872,0.18754049013821894,0.03727226908257985,0.21068098731496657,2.3506493506493507,1.4641819494050372,19.0558011800383,0.012626492574356949,0.01767524786758518,-0.007043204288043947,0.0,1.0,165.00999450683594,157.08999633789062,0.0,0.0,-0.043088302812209434,0.0,0.005156264418336942,1.0,1.0,0.056301454928975536,-0.0005699578300784047,0.023559223334371104,0.0,True,True,True
2026-01-09,ALLE,Industrial,165.99000549316406,166.7899932861328,162.58999633789062,162.69000244140625,812800,0.03171713988845992,0.043050343150766945,161.58400268554686,161.09250183105468,162.7676010131836,161.40725633384125,1.0,1.0,0.019724707266255415,0.030401810180126443,0.028392460558552823,0.0023675893913002177,56.019615570864005,0.4196079022658302,0.03693861980056811,1.0339860388057058,2.6914715719063547,1.6032973817046157,19.198057033852244,0.014364402364952901,0.018736592627789952,0.010470573908613945,1.0,0.0,165.00999450683594,157.08999633789062,0.0,1.0,0.005939100775423256,0.0,0.056655480060805896,0.0,0.0,0.004819493743565717,-0.03608654313473558,-0.015061147763519744,,True,True,True
2026-01-12,ALLE,Industrial,162.32000732421875,163.8300018310547,161.07000732421875,161.4600067138672,773000,0.011062076556996647,0.014909540512464847,161.94000244140625,161.2120018005371,162.63980102539062,161.52942262979983,1.0,1.0,0.00916805587897751,0.006872971685151219,0.004894369592534309,0.004085800265983375,52.041239219466476,0.44993057019205984,0.03762346747844695,0.7436791846532885,1.062944162436548,0.9885672585745561,18.70008692789625,0.014102837330888986,0.018457556629008054,-0.0022742338904369053,0.0,1.0,165.1699981689453,157.1699981689453,0.0,0.0,-0.017254894207914373,0.0,0.03276712613903321,1.0,1.0,0.02328732509077991,-0.01429279952892537,0.016448977627337324,3.0,True,True,True
2026-01-13,ALLE,Industrial,161.67999267578125,162.4499969482422,160.0,161.69000244140625,1039000,-0.002594503065708187,-0.019731648761607268,161.8560028076172,161.04950180053712,162.55720123291016,161.5228115901872,1.0,0.0,0.0025489362509081293,0.003914888703133057,0.0009731200444482724,0.002752049633021114,49.1169023113416,0.37352506560670873,0.03171688757120961,0.5803652705576889,0.22952123429298554,0.9538499506416585,18.642291811130928,0.012754886493331681,0.01900515837017692,0.001362479578636,1.0,0.0,166.7899932861328,157.80999755859375,0.0,0.0,-0.030637333269659783,0.0,0.024523130201244747,1.0,1.0,0.027338035798887494,-0.010390850766242687,0.008226137378183562,1.0,True,True,True
2026-01-14,ALLE,Industrial,161.77000427246094,164.3800048828125,160.61000061035156,161.6199951171875,676200,-0.0009268036324667772,0.00534726481726322,161.8260040283203,161.09250183105468,162.48520141601563,161.53873452839852,1.0,0.0,0.003709052895448872,0.004205673347334349,0.0014316674247671912,0.0021586925816345914,49.68623671379956,0.3265516176398666,0.03187432960526658,0.6163648911642055,0.3266087844739529,1.2590047924580887,18.939450212884918,0.01156957184208794,0.018801422224868195,0.0004947852671575159,1.0,0.0,166.7899932861328,157.80999755859375,0.0,0.0,-0.030097663023823884,0.0,0.02509350975939828,1.0,1.0,0.03090807855564348,-0.00717069686266214,0.02540644434569783,0.0,True,True,True
2026-01-15,ALLE,Industrial,162.66000366210938,164.97000122070312,162.02000427246094,163.49000549316406,841700,0.01635008662351556,-0.008831120219346289,162.34600219726562,161.02050170898437,162.40220123291016,161.54647363209273,1.0,0.0,0.0037230874443963113,0.010181945377912838,0.006892939257545194,0.0016609269082905609,49.50466491203533,0.2805982672376345,0.02994701356986912,0.6243224949863567,-0.43023255813953487,0.8393483320403413,18.50949204899972,0.011124414098619324,0.019715572893946084,0.006434900237237251,1.0,0.0,166.7899932861328,157.80999755859375,0.0,0.0,-0.0247616151464094,0.0,0.030733199281083978,1.0,1.0,0.030923390299102627,-0.003934583642195788,0.02618956357387736,1.0,True,True,True
2026-01-16,ALLE,Industrial,163.61000061035156,166.10000610351562,162.52999877929688,164.99000549316406,987700,-0.004748272715712321,0.023924390104751225,162.19000244140625,161.2115020751953,162.3784014892578,161.7315719045757,1.0,1.0,0.014133628113619068,0.014877961586373,0.011614483700709721,0.0007387075300713253,54.3079479937399,0.3608611019698731,0.031773644191713996,0.944822382611842,-0.3645149112872782,1.0406067836633266,18.739930802453316,0.010306478349272551,0.020416287879126256,0.0007339599556899223,1.0,0.0,166.7899932861328,157.80999755859375,0.0,0.0,-0.019065848095130566,0.0,0.036753077380945465,1.0,1.0,0.03172179220123961,-0.008495809452130132,0.019497600571516838,0.0,True,True,True
2026-01-20,ALLE,Industrial,162.50999450683594,164.88999938964844,162.22000122070312,163.00999450683594,1574100,0.014137334914517297,0.02663181258474534,162.6500030517578,161.42550201416014,162.36720153808594,162.0418989130127,1.0,1.0,0.0220814148602817,0.00671822282814194,0.0028887318462895717,0.0013243444113248959,57.77742169578561,0.4915906126766222,0.037822559569930796,1.0838159847287712,0.21518208661417315,1.2215770303446314,18.909019192329943,0.010394624346004362,0.021105187714622747,-0.015031280100362698,0.0,1.0,166.7899932861328,157.80999755859375,0.0,0.0,-0.025661004566109757,0.0,0.029782631144754435,1.0,1.0,0.03870536433165217,-0.0017844643156431639,0.027259910678195,1.0,True,True,True
2026-01-21,ALLE,Industrial,164.07000732421875,166.77000427246094,163.2100067138672,165.8800048828125,681700,0.009599824901008303,0.01932213840214181,162.96000061035156,161.5800018310547,162.3112014770508,162.1340984933768,1.0,1.0,0.008850059782004704,0.015410356881710996,0.01194017081435228,0.003294018451386549,52.148493267170586,0.42389199555857815,0.037686677544227325,0.7348325816628065,1.0363518758085384,1.877415199656505,19.363005757159993,0.010737604335024289,0.02198376540316083,0.00650274739650003,1.0,0.0,166.7899932861328,157.80999755859375,0.0,0.0,-0.01630784862043766,0.0,0.039668017631777186,1.0,1.0,0.02882913095866524,-0.005241668629002438,0.017187736573065937,0.0,True,True,True
2026-01-22,ALLE,Industrial,166.77000427246094,167.69000244140625,164.3800048828125,166.9199981689453,484200,0.02591380034720836,0.03675003051757808,163.79800109863282,161.8740020751953,162.32740142822266,162.49085148284686,1.0,1.0,0.02474766025588404,0.030245759878051892,0.026334730543681184,0.004851251518585453,58.46506780157565,0.5439222426932596,0.043284748542407034,1.07174088077786,-0.34388835418671804,0.9275713333242622,18.543609631008135,0.01135126810091608,0.022400028100686874,0.005365320493432524,1.0,0.0,166.7899932861328,157.80999755859375,0.0,0.0,-0.00011984540126208643,0.0,0.05677718048592206,0.0,0.0,0.012172445447566016,-0.01648977591622036,-0.011213109840312985,,True,True,True
2026-01-23,ALLE,Industrial,166.44000244140625,168.8000030517578,166.30999755859375,166.8000030517578,1255500,0.032792991039969355,0.0382533665052458,164.85800170898438,162.18150177001954,162.31880126953126,162.91267497676102,1.0,1.0,0.02921724331820008,0.026257622632114064,0.02165164536859021,0.007210262349905294,60.49984365222454,0.6572979968981969,0.050814292315812096,1.074980817141254,-0.2839396628216504,0.6759831911655894,18.20776798061256,0.011375996748175413,0.022825317277990486,-0.002875603479537747,0.0,1.0,166.7899932861328,157.80999755859375,1.0,0.0,-0.0020983923425558215,0.0,0.05468604661506471,0.0,0.0,0.014179287285112752,-0.021028598586040892,-0.011896152958998596,,True,True,True
2026-01-26,ALLE,Industrial,166.83999633789062,167.83999633789062,165.75999450683594,166.94000244140625,521900,0.020245870985258207,0.03847595643407531,165.52000122070314,162.49050216674806,162.31720123291015,163.2828966981893,1.0,1.0,0.02652155558352165,0.026767682499245993,0.021784888139731118,0.007933677653820137,60.13379450463317,0.6850336344256243,0.055802570023495486,0.9752748049481385,0.4916240940952834,1.656725871579003,19.159839970575486,0.011373310042558147,0.022649036030984646,0.00023976789808810572,1.0,0.0,167.69000244140625,157.80999755859375,0.0,0.0,-0.005068913418452836,0.0,0.05722070159683068,0.0,0.0,0.010429186833834203,-0.02649243746082186,-0.008690943299384912,,True,True,True
2026-01-27,ALLE,Industrial,166.39999389648438,168.5800018310547,165.92999267578125,166.88999938964844,658600,0.011818879224917644,0.03786133731304542,165.91000061035157,162.79500198364258,162.30500122070313,163.63119248325756,1.0,1.0,0.025461472448522482,0.0221443648079811,0.016920987809277976,0.008483789440916878,60.434574012907945,0.672668669804968,0.059891010124868145,0.9251301221241257,-0.4716006884681584,0.6766410392708508,18.28286577015618,0.011375331533969728,0.02181280934962184,-0.0032347462383164327,0.0,1.0,168.8000030517578,157.80999755859375,0.0,0.0,-0.014218063459024544,0.0,0.05443252310235436,0.0,0.0,0.013101009702719546,-0.023918244432238223,-0.005288399376810471,,True,True,True
2026-01-28,ALLE,Industrial,166.39999389648438,167.25999450683594,164.02000427246094,164.89999389648438,806600,0.023802251478818315,0.03793772223536562,166.68600158691407,163.10000228881836,162.27520111083984,163.941555045771,1.0,1.0,0.023237259642208574,0.020232934159144733,0.014995824884221687,0.009407107566151485,60.25969996590933,0.6221589566176513,0.0625956606855407,0.8712279635316035,-0.5816021853757702,0.8321014794880541,18.515206567120547,0.011374583632497414,0.02107035501739845,-0.0029360985976158993,0.0,1.0,168.8000030517578,157.80999755859375,0.0,0.0,-0.014218063459024544,0.0,0.05443252310235436,0.0,0.0,0.011418324669262958,-0.023918244432238223,0.008653861143180341,,True,True,True
2026-01-29,ALLE,Industrial,166.13999938964844,166.8300018310547,162.94000244140625,164.4600067138672,995400,-0.005907951274901735,0.02200178282417431,166.48999938964843,163.2775016784668,162.28280090332032,164.03283493631514,1.0,1.0,0.009937022561826492,0.017531488917674753,0.012845991804941947,0.008670321270116688,53.61100658652351,0.42516420692088386,0.06241317748662749,0.6592135340963141,0.18321842452691794,0.9993062094256405,18.705922361491847,0.011777976812042195,0.020687874379354054,0.007519742504917604,1.0,0.0,168.8000030517578,157.80999755859375,0.0,0.0,-0.01575831524892657,0.0,0.05278500703329536,1.0,0.0,0.04995788541139823,-0.022390762214814952,0.04153120212972805,,True,True,True
2026-01-30,ALLE,Industrial,163.41000366210938,165.55999755859375,162.4199981689453,165.38999938964844,1149400,-0.014737547819694385,0.02066655328085254,165.9980010986328,163.44400177001953,162.34700103759766,164.07351796274867,1.0,1.0,0.006216226553711568,-0.00020801074093856897,-0.004044006058247285,0.007784488281470381,52.23863538322527,0.24463177674848646,0.061389718055596745,0.6012584313888173,1.0557620817843865,1.1861013798527205,18.913567371881655,0.01179591910119253,0.019236124283641687,-0.006384549488585689,0.0,1.0,168.8000030517578,157.80999755859375,0.0,0.0,-0.03193127542773644,0.0,0.03548574989006248,1.0,1.0,0.08169628875555857,-0.006058414240116772,0.07600512753568456,1.0,True,True,True
2026-02-02,ALLE,Industrial,165.02000427246094,166.2100067138672,162.97000122070312,165.52000427246094,894900,-0.008453259210503994,0.038751401341799774,165.71600036621095,163.75250167846679,162.45540100097656,164.19889714626294,1.0,1.0,0.00999983325077336,0.007740355603744753,0.005000686000141474,0.0077666047854518805,54.86843246747061,0.17075276656828065,0.05703803036721231,0.6753186985313864,-0.0845081640780565,1.3079943100995732,19.06305694789551,0.011429369808691485,0.018670167657680252,-0.002237106950558787,0.0,1.0,168.8000030517578,157.80999755859375,0.0,0.0,-0.02239335729240388,0.0,0.04568789573163867,1.0,1.0,0.09241303845090831,-0.012422754809611414,0.0893831027639933,1.0,True,True,True
2026-02-03,ALLE,Industrial,165.14999389648438,168.3000030517578,164.83999633789062,167.83999633789062,635600,-0.008506038985136022,0.02864955879332398,165.43200073242187,163.98300170898438,162.5444009399414,164.32471687256754,1.0,1.0,0.009372938337866454,0.00711654363768166,0.005022233049437386,0.007297519646586981,55.23945958581979,0.1161523814873785,0.055278622509217334,0.6695581024346907,0.7146963019735582,0.9901581663983536,18.8135593251717,0.01124721765732446,0.01886264763135502,-0.0022354420397880936,0.0,1.0,168.8000030517578,157.80999755859375,0.0,0.0,-0.021623276595286955,0.0,0.0465116054207233,1.0,1.0,0.09397520342742993,-0.0018770667275231911,0.07744480180204327,0.0,True,True,True
2026-02-04,ALLE,Industrial,169.50999450683594,174.44000244140625,167.97000122070312,173.0399932861328,1095200,0.005692353955998097,0.03681734170562123,165.62200012207032,164.28100128173827,162.68760101318358,164.6595053930745,1.0,1.0,0.02166406966347112,0.031829567535506254,0.02945769272282428,0.007240950192193063,61.346436669652235,0.21599283855109397,0.057579673009666606,0.876245097116721,-0.03492256301245067,0.702988475236136,18.48533584584754,0.01155228186958635,0.019031751316227734,0.009949941643130789,1.0,0.0,168.8000030517578,157.80999755859375,0.0,1.0,0.0042061104398227744,0.0,0.07413977016188755,1.0,1.0,0.06583684752381558,-0.009084970420848548,0.05563098483959905,0.0,True,True,True
2026-02-05,ALLE,Industrial,174.99000549316406,176.75999450683594,172.75,175.8300018310547,801000,0.04936324858058083,0.06920413495844846,167.25,164.84100112915038,162.95940093994142,165.4576470971753,1.0,1.0,0.04973879132509418,0.06156844653025417,0.05761207513358557,0.009575718850491244,70.9225380905412,0.5907029137515272,0.07274286397269257,1.1837617961229292,0.35779816513761475,1.1907713049340032,19.05997030107834,0.01319495709694529,0.01962801774694689,0.01126914171689064,1.0,0.0,168.8000030517578,157.80999755859375,1.0,1.0,0.03667062991407799,0.0,0.10886514289559823,1.0,1.0,0.032458954783009863,-0.012800762459839854,0.02514425829111855,1.0,True,True,True
2026-02-06,ALLE,Industrial,177.0800018310547,180.2700042724609,176.9199981689453,179.77000427246094,985400,0.06913531954896102,0.10570995539524652,169.5239990234375,165.68150100708007,163.21860107421875,166.4454904051638,1.0,1.0,0.06125307147924097,0.06879766754097383,0.06389185672741404,0.013689699302694036,74.56370202813935,0.9629068580147524,0.0864269016848513,1.2087269158692668,-0.1952983725135624,0.8895552223888056,18.763133862720988,0.012510764720793334,0.01958467867883616,0.007109139435720779,1.0,0.0,174.44000244140625,157.80999755859375,1.0,1.0,0.015134139834326099,0.0,0.12210889405347158,1.0,1.0,0.03405239844671959,-0.0009035670908905669,0.006324797298432605,0.0,True,True,True
2026-02-09,ALLE,Industrial,179.39999389648438,180.6699981689453,177.69000244140625,177.94000244140625,797600,0.08694603625297881,0.09435684907082265,172.4,166.45650100708008,163.56820129394532,167.71449172585878,1.0,1.0,0.07998187625495379,0.07775901097941351,0.06967496994670186,0.016512720727300367,78.63286963010208,1.3852237265349725,0.11404840124654175,1.2012976541604874,-0.1426831390290586,1.115343040990611,18.992481214561668,0.011489815787241484,0.019501120949063446,-0.0020582431283462377,0.0,1.0,176.75999450683594,157.80999755859375,1.0,1.0,0.014935502781690424,0.0,0.13681006699131593,1.0,1.0,0.020680082720671233,-0.013712327417901515,0.0005574476416834173,3.0,True,True,True
2026-02-10,ALLE,Industrial,178.3000030517578,179.58999633789062,177.72999572753906,178.94000244140625,721700,0.07503623639654378,0.09373655277614468,174.88399963378907,167.21900100708007,163.80520141601562,168.68834988924425,1.0,1.0,0.06411353596037972,0.06626640500147807,0.05697876094480914,0.019733748403011342,72.80695323047398,1.4454264590762915,0.12681742275829852,1.0055577898202022,-0.1087272320929713,0.9035554271667035,18.770808933212756,0.011527264150110473,0.019785972449554646,0.002023157274430698,1.0,0.0,180.2700042724609,160.0,0.0,0.0,-0.010928058878423408,0.0,0.11437501907348624,1.0,1.0,0.02697699089325023,-0.09663485940904581,-0.08766127097751841,2.0,True,True,True
2026-02-11,ALLE,Industrial,178.6999969482422,180.6000061035156,176.94000244140625,179.38999938964844,611600,0.06613445153543385,0.10826207729890913,177.1040008544922,168.09300079345704,164.07060150146484,169.6646977513549,1.0,1.0,0.06452976386136022,0.0631019501390091,0.05325385490698009,0.023204140965644937,73.94305385273877,1.4528168259601704,0.1362590291072413,0.9735815621478756,0.1354625550660793,0.8199552359203336,18.676415394567,0.011172278788105856,0.018916960993254586,-0.0013412623778333854,0.0,1.0,180.6699981689453,160.0,0.0,0.0,-0.010903864729444268,0.0,0.11687498092651372,1.0,1.0,0.02467825258769696,-0.09865691060492687,-0.09015109616939498,1.0,True,True,True
2026-02-12,ALLE,Industrial,180.9499969482422,183.1100006103516,177.97999572753906,178.1999969482422,854700,0.03669675421805807,0.1094687159439951,178.3740020751953,168.97800064086914,164.33780151367188,170.5909169550019,1.0,1.0,0.061617481028835464,0.07084943757156448,0.060724686742687384,0.02509690843528345,74.46015025702252,1.3883068366747353,0.14305695787265266,0.9307199170535031,-0.4415631848064281,0.712156497438286,18.5133959654602,0.011155866142513461,0.01900887169788983,0.008696123328510108,1.0,0.0,180.6699981689453,160.0,0.0,1.0,0.001549780163472736,0.0,0.13093748092651358,0.0,0.0,0.01193701961060123,-0.11196460264451391,-0.10898038990486258,,True,True,True
2026-02-13,ALLE,Industrial,178.0,180.22999572753903,177.17999267578125,179.5,1112700,0.013478900600050636,0.10258632800374023,178.8480010986328,169.80700073242187,164.5984014892578,171.3155912400724,1.0,1.0,0.04942667958104874,0.04824888981160713,0.03901809935419376,0.02490018318439491,70.4770721451641,1.1742876555036261,0.1441080048959959,0.8429835810767098,0.06704119850187262,0.9849894839955055,18.841412313631018,0.011405054299510605,0.020194011946602055,-0.001122317349423252,0.0,1.0,180.6699981689453,160.61000061035156,0.0,0.0,-0.014778315138125997,0.0,0.10827469848429616,0.0,0.0,0.012528065885050843,-0.0972471772954705,-0.08910112702444695,,True,True,True
2026-02-17,ALLE,Industrial,170.0,173.97000122070312,161.07000732421875,162.6699981689453,2285500,-0.0015019428494406073,0.09792644179405419,178.79400024414062,170.60750045776368,164.90520141601561,172.09505874101788,1.0,1.0,0.05212255919802189,-0.0035608074447703864,-0.012173845991538257,0.024937442668622634,72.22502530226157,1.0340081428258996,0.1475318511869486,0.853296991657574,0.1291861173127664,1.2626024793622876,19.112475265080892,0.01131460783497003,0.02043375302917017,-0.05292479108635095,0.0,1.0,183.1100006103516,162.02000427246094,0.0,0.0,-0.07159631132462818,0.0,0.049253150951159785,1.0,0.0,0.02335294835707713,-0.06758826760684744,-0.06664706959443933,0.0,True,True,True
